customerID,item,amount_usd,date,review,payment
3993,Jumpsuit,90,1/14/2023,4.2,Credit Card
3960,Wallet,91,3/6/2023,4,Credit Card
3992,Sandals,98,9/15/2023,2.3,Credit Card
4089,Gloves,43,12/27/2022,3.3,Cash
4029,Onesie,141,9/23/2023,3.8,Credit Card
4052,Vest,91,6/22/2023,4,Cash
4081,Swimsuit,41,9/22/2023,2.6,Credit Card
4062,Blazer,73,8/14/2023,1.8,Cash
4044,Swimsuit,,6/16/2023,,Cash
3998,Belt,,6/5/2023,4.5,Credit Card
3983,Hat,167,4/24/2023,2.1,Credit Card
4012,Polo Shirt,50,10/14/2022,3.1,Credit Card
3996,Sneakers,157,3/12/2023,4.7,Credit Card
4085,Skirt,58,8/24/2023,4.8,Credit Card
4013,Bowtie,137,3/16/2023,4.5,Cash
4005,Wallet,129,10/13/2022,3.3,Credit Card
4100,Bowtie,88,9/10/2023,,Credit Card
4114,Coat,33,8/24/2023,2.8,Credit Card
4091,Blouse,139,3/5/2023,,Credit Card
4093,Raincoat,71,7/21/2023,3.7,Cash
4098,Poncho,100,12/11/2022,3,Cash
3986,Belt,,12/12/2022,4.9,Cash
4063,T-shirt,162,12/1/2022,1.9,Credit Card
4074,Raincoat,177,9/22/2023,1.9,Cash
3976,Romper,83,5/23/2023,,Credit Card
3986,Socks,37,11/1/2022,1.1,Credit Card
3990,Shorts,77,2/13/2023,4.4,Credit Card
3961,Socks,113,8/29/2023,3.2,Cash
4079,Cardigan,112,7/16/2023,2.6,Cash
4046,Dress,,5/6/2023,3.3,Credit Card
4036,Blouse,102,9/25/2023,4.6,Cash
4049,Vest,28,11/10/2022,4,Credit Card
3992,Tie,125,7/8/2023,4.9,Cash
4070,Poncho,81,4/25/2023,2.1,Cash
4109,Trousers,169,9/16/2023,4.6,Credit Card
4090,Dress,40,5/16/2023,2.3,Credit Card
4044,Coat,,10/17/2022,4.8,Cash
4001,Wallet,,4/28/2023,4.4,Credit Card
4034,Socks,96,4/20/2023,2,Credit Card
3964,Onesie,103,1/15/2023,1.5,Cash
3987,Wallet,60,1/5/2023,4.1,Cash
4013,Sneakers,112,11/2/2022,2.9,Credit Card
3989,Shorts,21,11/6/2022,4.2,Credit Card
3993,Tie,,4/25/2023,3.9,Credit Card
4015,Kimono,131,12/24/2022,3.6,Cash
4035,Sun Hat,48,7/24/2023,4.9,Credit Card
3989,Kimono,141,9/13/2023,3.3,Credit Card
4010,Umbrella,,10/9/2022,,Credit Card
3990,Romper,91,6/1/2023,3,Cash
3977,Blouse,,1/8/2023,4.8,Credit Card
4065,Leggings,199,7/26/2023,3.2,Credit Card
3985,Tunic,161,7/26/2023,1.2,Cash
3976,Tunic,140,12/31/2022,4.5,Credit Card
3961,Jumpsuit,191,6/19/2023,3.7,Cash
4080,Vest,131,8/13/2023,,Credit Card
4067,Trench Coat,104,11/12/2022,3.3,Credit Card
3967,Camisole,38,9/11/2023,3.9,Credit Card
4007,Poncho,159,7/19/2023,3,Cash
3984,Pajamas,195,7/3/2023,4.8,Cash
3965,Blouse,171,12/22/2022,1.9,Cash
4088,Shorts,,6/10/2023,3.2,Cash
4108,Skirt,177,12/2/2022,2.3,Cash
3972,Jeans,158,7/16/2023,4.5,Cash
4077,Blouse,194,12/19/2022,1.6,Credit Card
3987,Pants,,5/4/2023,3.7,Cash
4021,Raincoat,144,9/26/2023,1,Cash
3968,Trench Coat,168,3/16/2023,3.8,Cash
3973,T-shirt,107,1/14/2023,1.5,Credit Card
4034,Jumpsuit,,1/29/2023,3.5,Credit Card
3959,Umbrella,18,5/27/2023,3.9,Credit Card
3981,Boots,189,11/17/2022,2,Credit Card
3988,Sweater,,5/24/2023,4,Credit Card
4111,Umbrella,,10/5/2022,1.7,Credit Card
4009,Trousers,48,7/2/2023,3,Credit Card
4107,Belt,62,5/6/2023,1.4,Credit Card
4008,Loafers,166,3/8/2023,3.3,Credit Card
4004,Poncho,198,8/10/2023,2.5,Cash
4046,T-shirt,190,2/13/2023,3.8,Cash
3964,Belt,,12/28/2022,2.4,Credit Card
3980,Onesie,93,4/27/2023,,Cash
3994,Cardigan,132,7/29/2023,3.8,Credit Card
4028,Cardigan,90,2/28/2023,3,Credit Card
4105,Kimono,127,12/21/2022,2.6,Credit Card
4046,Hoodie,97,10/17/2022,4.9,Cash
4047,Tunic,183,1/15/2023,2.4,Cash
3998,Belt,194,9/23/2023,3.1,Credit Card
4085,Boots,187,7/31/2023,,Cash
4113,Flip-Flops,133,7/3/2023,4.9,Credit Card
4018,Pants,,9/18/2023,,Cash
4086,Camisole,152,9/7/2023,1.7,Credit Card
4102,Trench Coat,86,1/30/2023,3.1,Cash
3974,Hat,190,11/15/2022,,Credit Card
3982,Boots,190,9/12/2023,1.1,Cash
4105,Sneakers,132,1/31/2023,3.3,Credit Card
3960,Jumpsuit,194,3/18/2023,4.8,Cash
4092,Shorts,41,3/5/2023,3.5,Credit Card
4012,Sandals,149,9/18/2023,1.9,Credit Card
4006,Tank Top,111,8/25/2023,4.5,Credit Card
4029,Boots,47,8/5/2023,3.4,Credit Card
4000,Wallet,83,9/21/2023,4.6,Cash
4094,Belt,30,10/11/2022,4.5,Cash
3958,Socks,123,11/28/2022,1.6,Cash
3982,Onesie,132,2/23/2023,1.1,Cash
4011,Romper,147,4/3/2023,,Credit Card
4086,Skirt,153,7/18/2023,4.8,Credit Card
4078,Tank Top,45,8/10/2023,4.2,Credit Card
4050,Camisole,,5/4/2023,2.2,Cash
4107,Trench Coat,71,5/20/2023,1.7,Cash
4004,Flip-Flops,181,10/15/2022,4.6,Credit Card
4069,Hat,67,4/14/2023,3.4,Cash
3984,Socks,23,8/4/2023,4.7,Credit Card
4003,Slippers,,1/1/2023,4.7,Cash
4047,Handbag,130,11/3/2022,2.6,Credit Card
4054,Handbag,,8/13/2023,1.5,Credit Card
4065,Pants,11,3/25/2023,2.4,Credit Card
4011,Gloves,50,7/4/2023,2,Credit Card
4088,Shorts,131,5/14/2023,1.8,Cash
4015,Blouse,61,1/7/2023,2.4,Credit Card
4061,Vest,83,10/3/2022,4.7,Cash
3985,Dress,175,4/8/2023,4.6,Credit Card
4037,Sneakers,,2/11/2023,4.4,Cash
3988,Socks,176,8/8/2023,,Cash
4076,Pants,146,6/30/2023,3.7,Credit Card
3985,Belt,19,12/24/2022,3.1,Cash
4090,Jeans,54,2/18/2023,3.1,Cash
3991,Flip-Flops,55,1/28/2023,3.2,Cash
4083,Socks,19,7/16/2023,2.3,Credit Card
4049,Hoodie,111,6/21/2023,1.8,Cash
4030,Sweater,57,2/21/2023,2.7,Cash
4099,Pajamas,84,9/4/2023,1.3,Cash
3967,Tie,12,2/4/2023,,Credit Card
3978,Flannel Shirt,164,10/29/2022,3.2,Cash
4040,Blazer,,9/24/2023,2.2,Cash
4083,Tank Top,82,12/16/2022,4.1,Cash
3986,Handbag,174,9/22/2023,3.8,Credit Card
4055,Gloves,136,9/14/2023,1.2,Credit Card
4029,Gloves,44,11/9/2022,2.2,Credit Card
4073,Trousers,129,5/28/2023,4.6,Cash
4110,Belt,38,7/4/2023,3.6,Credit Card
4036,Onesie,197,11/28/2022,3.1,Cash
4070,Sweater,75,5/2/2023,,Cash
4014,Trench Coat,13,5/31/2023,1.8,Credit Card
4098,Belt,85,6/16/2023,1.2,Credit Card
4061,Backpack,59,10/4/2022,4.5,Cash
4031,Sweater,,4/17/2023,3.1,Cash
4066,Blazer,113,8/22/2023,2.5,Cash
4005,Shorts,141,4/12/2023,4.6,Cash
3974,Sneakers,112,8/26/2023,,Credit Card
4078,Swimsuit,57,2/17/2023,4.6,Credit Card
4051,Sneakers,132,9/6/2023,1.3,Cash
4002,Raincoat,73,1/23/2023,1.8,Credit Card
3960,Romper,,9/14/2023,1.1,Cash
4082,Tie,124,11/29/2022,1.8,Cash
3983,Boots,94,3/26/2023,4.7,Cash
4058,Leggings,195,8/28/2023,,Cash
4069,Sweater,76,6/29/2023,4.3,Credit Card
4090,Hat,187,7/25/2023,4.9,Credit Card
3978,Dress,180,10/28/2022,4.3,Cash
3987,T-shirt,,11/23/2022,4.4,Credit Card
3993,Sweater,113,4/14/2023,,Credit Card
4058,Wallet,190,8/31/2023,2,Credit Card
4059,Poncho,186,2/8/2023,4.5,Cash
4108,Leggings,,7/26/2023,3.3,Credit Card
3983,Scarf,85,9/3/2023,3.5,Cash
4000,Cardigan,66,12/13/2022,4.5,Credit Card
3973,Onesie,44,9/1/2023,2.1,Credit Card
4050,Sneakers,126,6/20/2023,2.7,Credit Card
4007,Loafers,165,11/18/2022,2.1,Cash
4043,Skirt,189,3/19/2023,4.3,Credit Card
4008,Belt,130,10/2/2022,3.4,Credit Card
4109,Hat,180,1/12/2023,2.6,Credit Card
4060,Sandals,73,5/19/2023,2.8,Credit Card
3988,Kimono,162,10/25/2022,1.9,Cash
4016,Swimsuit,30,11/29/2022,1.5,Credit Card
4065,Trousers,145,6/2/2023,3,Credit Card
4084,Blazer,29,10/29/2022,2.3,Credit Card
4028,Shorts,38,8/4/2023,2,Cash
4105,Skirt,,12/20/2022,4.7,Cash
4108,Wallet,139,5/1/2023,3.1,Cash
4026,T-shirt,147,8/20/2023,3.3,Cash
4121,Umbrella,,3/3/2023,1.5,Cash
4059,Sun Hat,143,10/23/2022,4.5,Credit Card
4048,Jumpsuit,184,5/18/2023,3.2,Cash
4078,Blouse,159,10/26/2022,1.5,Credit Card
4111,Trousers,140,1/14/2023,2.9,Credit Card
4060,Swimsuit,24,10/17/2022,1.9,Credit Card
4081,Poncho,141,6/21/2023,1.7,Cash
4087,Swimsuit,154,8/20/2023,4.2,Cash
4028,Poncho,,7/5/2023,3.5,Cash
3994,Jumpsuit,88,10/18/2022,1.6,Credit Card
4073,Slippers,111,6/24/2023,1.2,Credit Card
3984,Flannel Shirt,10,8/25/2023,4.1,Credit Card
3988,Loafers,158,11/4/2022,1.8,Credit Card
4021,Swimsuit,,5/22/2023,3.3,Cash
4082,Boots,189,12/22/2022,2.4,Cash
4084,Backpack,,4/25/2023,4.7,Credit Card
4016,Sneakers,27,12/17/2022,1.8,Cash
4117,Scarf,130,6/29/2023,2.6,Cash
3991,Slippers,,12/25/2022,2.2,Cash
3964,Pajamas,44,8/5/2023,,Cash
3982,Hoodie,196,5/2/2023,1.8,Cash
3970,Skirt,117,7/10/2023,2.8,Credit Card
3974,Blouse,107,12/30/2022,1.3,Credit Card
4084,Handbag,106,8/31/2023,3.1,Cash
3963,Poncho,184,3/2/2023,1.6,Credit Card
4002,Loafers,148,3/4/2023,1.2,Credit Card
4054,Shorts,,6/28/2023,2.6,Credit Card
4111,Dress,40,3/18/2023,3.5,Cash
4040,Slippers,,10/17/2022,4.7,Cash
3996,Backpack,145,9/5/2023,1.6,Cash
4034,Socks,,10/11/2022,1.9,Credit Card
4116,Socks,10,5/24/2023,3.3,Credit Card
4116,Romper,86,12/16/2022,4.1,Cash
3981,Bowtie,194,6/23/2023,1.9,Credit Card
3976,Skirt,146,6/18/2023,3.3,Credit Card
4090,Jacket,68,9/4/2023,,Credit Card
4083,Polo Shirt,98,7/25/2023,4.6,Credit Card
4076,Flip-Flops,,3/24/2023,3.6,Credit Card
4008,Trousers,,7/18/2023,3.5,Credit Card
4032,Blazer,38,1/4/2023,4,Credit Card
4084,Camisole,,8/26/2023,3.5,Credit Card
4082,Onesie,167,8/29/2023,5,Cash
4086,Tunic,14,5/29/2023,4.7,Credit Card
4023,Socks,27,8/21/2023,3.1,Cash
4095,Polo Shirt,,2/20/2023,1.6,Cash
4044,Camisole,,11/16/2022,1.7,Cash
4095,Pants,190,11/9/2022,5,Cash
4096,Dress,72,5/4/2023,2.5,Cash
3961,Blouse,112,7/5/2023,,Cash
3965,Socks,148,10/3/2022,1.6,Cash
4067,Tie,24,5/6/2023,3.8,Cash
3987,Sun Hat,,8/1/2023,1.9,Credit Card
4055,Romper,69,9/17/2023,4.4,Credit Card
4072,Sandals,197,11/28/2022,4.8,Credit Card
4037,Tunic,157,8/5/2023,2.7,Credit Card
4053,Sun Hat,182,4/17/2023,2.8,Cash
4070,Raincoat,70,11/27/2022,2.5,Cash
4074,Swimsuit,46,12/28/2022,2.6,Cash
3966,Bowtie,143,5/31/2023,1.8,Cash
3965,Handbag,86,4/27/2023,1.8,Cash
4002,Romper,152,4/20/2023,4.5,Cash
4099,Shorts,198,12/8/2022,3.5,Cash
4034,Belt,170,10/9/2022,3.2,Cash
3999,Jacket,152,7/14/2023,2.6,Cash
4082,Onesie,98,10/18/2022,1.9,Cash
4067,Tie,181,6/30/2023,1.4,Cash
3991,Flannel Shirt,144,12/9/2022,2.2,Cash
4036,Trench Coat,116,10/10/2022,4.1,Credit Card
4056,Jeans,86,2/1/2023,1.2,Cash
4081,Coat,147,8/17/2023,3.2,Credit Card
3985,Loafers,67,12/2/2022,2.5,Cash
4102,Sneakers,191,5/23/2023,1.7,Cash
4082,Tank Top,,10/31/2022,3.8,Cash
4098,Blouse,24,8/23/2023,3.7,Credit Card
4095,Cardigan,116,12/30/2022,4,Cash
4103,Dress,44,5/5/2023,1.6,Cash
4077,Sunglasses,75,1/9/2023,4.1,Credit Card
4078,Sweater,175,9/11/2023,2.6,Credit Card
4100,Tank Top,,2/14/2023,4.5,Cash
3997,Socks,104,2/22/2023,4.7,Credit Card
4086,Poncho,,2/16/2023,4.7,Cash
3971,Vest,58,1/21/2023,3.9,Cash
4057,Kimono,,3/17/2023,3.7,Credit Card
4024,Umbrella,164,8/2/2023,1.3,Cash
4083,Polo Shirt,28,4/15/2023,,Credit Card
4108,Trench Coat,,8/20/2023,1.2,Credit Card
4053,Jacket,195,8/31/2023,2.3,Cash
4114,Coat,65,1/4/2023,1.8,Cash
4047,Bowtie,95,8/26/2023,1.9,Cash
4029,Tunic,13,2/8/2023,2.5,Credit Card
4039,Trench Coat,58,3/22/2023,3.3,Cash
3972,Pajamas,40,6/26/2023,2.9,Cash
3964,Sun Hat,132,9/15/2023,2.2,Credit Card
4108,Jumpsuit,188,6/7/2023,3.2,Credit Card
3968,Pajamas,62,10/5/2022,1.6,Cash
3989,Vest,71,11/12/2022,3.1,Credit Card
4050,Loafers,82,1/1/2023,1.6,Cash
4046,Sneakers,146,10/7/2022,2.9,Credit Card
4106,Scarf,88,3/2/2023,3.8,Cash
3963,Hat,141,9/5/2023,4.9,Credit Card
4117,T-shirt,129,9/3/2023,1.6,Credit Card
4044,Coat,,12/14/2022,4,Cash
4054,Sunglasses,130,3/3/2023,2.5,Cash
3981,Scarf,91,12/24/2022,1.7,Credit Card
4066,Slippers,104,9/3/2023,,Credit Card
4045,Tank Top,21,4/11/2023,4.3,Cash
4048,T-shirt,66,1/20/2023,3.3,Cash
4062,Trench Coat,14,4/28/2023,4.6,Credit Card
4046,Overalls,159,8/3/2023,4.8,Credit Card
3971,Trench Coat,116,10/11/2022,4.5,Credit Card
4019,Romper,60,7/28/2023,4.5,Cash
4020,Camisole,107,11/17/2022,,Cash
4017,Flannel Shirt,72,12/20/2022,2.2,Credit Card
4122,Sandals,177,1/24/2023,1.6,Cash
4036,Blazer,96,5/24/2023,4.2,Cash
4108,Gloves,135,4/6/2023,4.8,Credit Card
3978,Cardigan,174,2/6/2023,3.8,Credit Card
3973,Romper,127,10/6/2022,1.3,Cash
4035,Sneakers,,1/3/2023,4.2,Cash
3986,Sun Hat,53,7/11/2023,,Cash
4043,Shorts,,2/15/2023,2.7,Cash
4000,Coat,57,7/20/2023,4.4,Cash
3962,Gloves,148,5/21/2023,2.1,Cash
4094,Dress,25,4/27/2023,4.7,Cash
4040,Polo Shirt,29,9/27/2023,4.6,Cash
3966,Boots,181,11/1/2022,,Credit Card
4074,Cardigan,,2/6/2023,2.2,Cash
4065,Dress,,8/10/2023,2.7,Cash
4102,Handbag,,4/12/2023,,Cash
4088,Pants,27,8/30/2023,4,Cash
4064,Sneakers,12,5/19/2023,1.3,Credit Card
4025,Blouse,126,10/2/2022,1.5,Cash
3962,Sneakers,168,12/8/2022,3.5,Cash
4077,Sweater,167,3/1/2023,1.1,Credit Card
4107,Backpack,178,2/3/2023,4.6,Cash
3962,Boots,11,4/12/2023,1.1,Credit Card
4038,Scarf,115,3/13/2023,3.8,Cash
4053,Polo Shirt,,12/9/2022,4.2,Credit Card
4103,Shorts,80,9/20/2023,4.1,Credit Card
4056,T-shirt,83,3/8/2023,2.4,Cash
4039,Backpack,,10/23/2022,3.9,Cash
4103,Raincoat,182,3/31/2023,3,Cash
3982,Handbag,55,4/1/2023,4.7,Cash
4082,Loafers,,1/23/2023,1.3,Credit Card
3982,Swimsuit,,9/24/2023,2.3,Cash
4009,Leggings,,5/7/2023,1.5,Cash
4043,Hoodie,,2/9/2023,4.2,Cash
4084,Romper,100,6/15/2023,1.3,Credit Card
4085,Sun Hat,111,11/11/2022,1.6,Credit Card
4043,Sandals,,9/25/2023,4.1,Credit Card
3999,Camisole,127,7/1/2023,1,Credit Card
4114,Blouse,188,5/15/2023,,Credit Card
4033,Tie,185,4/8/2023,4.5,Cash
4050,Flip-Flops,30,2/21/2023,1.6,Cash
4068,Cardigan,176,9/14/2023,4.5,Credit Card
4008,Leggings,33,10/10/2022,4.5,Cash
4084,Sweater,106,2/3/2023,1.4,Credit Card
4119,Handbag,24,4/24/2023,3.8,Cash
3976,T-shirt,189,9/26/2023,4,Credit Card
4094,Raincoat,,2/18/2023,,Credit Card
4011,Gloves,121,6/20/2023,,Credit Card
4030,Camisole,94,7/8/2023,1,Credit Card
4024,Sneakers,34,12/16/2022,1.9,Credit Card
3969,Hat,20,12/1/2022,,Cash
4033,Sandals,187,3/31/2023,,Credit Card
4103,Jeans,131,7/20/2023,3.1,Credit Card
4059,Polo Shirt,29,5/21/2023,1.8,Credit Card
4014,Wallet,81,6/14/2023,3.4,Credit Card
4116,Jumpsuit,154,2/6/2023,2.2,Cash
3980,Jumpsuit,55,6/24/2023,4.5,Credit Card
4105,Slippers,90,4/9/2023,,Cash
3981,Skirt,,2/20/2023,1,Cash
4108,Camisole,46,10/1/2023,1.8,Cash
4043,Poncho,192,4/24/2023,3.2,Cash
4026,Tank Top,29,4/30/2023,3.8,Credit Card
3974,Pajamas,154,12/18/2022,1.3,Cash
4102,Backpack,109,1/11/2023,2.3,Cash
4092,Sandals,148,12/6/2022,1.6,Cash
4078,Handbag,199,1/28/2023,3.4,Cash
4066,Handbag,,5/9/2023,3,Cash
4010,Loafers,195,10/21/2022,2.7,Credit Card
4045,Sun Hat,,4/15/2023,3.9,Credit Card
3976,Scarf,98,4/26/2023,3.6,Credit Card
4034,Bowtie,,5/27/2023,2,Credit Card
4086,Gloves,29,8/7/2023,1.3,Credit Card
4033,Leggings,167,8/17/2023,,Credit Card
4067,Sneakers,111,6/29/2023,3.9,Cash
4095,Scarf,93,4/28/2023,4.3,Cash
4037,Slippers,,2/24/2023,,Cash
4008,Handbag,125,7/28/2023,3.9,Cash
4063,Tunic,101,11/8/2022,,Cash
4059,Vest,106,12/7/2022,1.4,Credit Card
4021,Pants,184,4/10/2023,4.7,Credit Card
4116,Bowtie,107,7/26/2023,3.7,Credit Card
4088,Gloves,,3/9/2023,1.3,Credit Card
4073,Camisole,73,7/19/2023,4.4,Credit Card
4097,Camisole,31,6/7/2023,4,Credit Card
4003,Belt,107,9/8/2023,3,Cash
3961,Swimsuit,172,12/30/2022,2.3,Credit Card
4117,Pants,,12/10/2022,1.8,Credit Card
4089,Onesie,102,10/27/2022,1.2,Credit Card
4004,Hoodie,,2/10/2023,2.9,Credit Card
4104,Kimono,,1/5/2023,4.7,Cash
4084,Hat,102,8/7/2023,4.9,Cash
4011,Overalls,36,6/27/2023,4.6,Cash
4076,Hat,,4/18/2023,1.6,Cash
4025,Hat,,1/4/2023,2.7,Cash
4120,Socks,152,12/25/2022,,Credit Card
4093,Sunglasses,36,4/30/2023,2.3,Cash
4114,Kimono,,7/17/2023,3.5,Cash
4068,Camisole,33,8/15/2023,1.1,Cash
4101,Hat,93,12/6/2022,3.6,Credit Card
4117,Backpack,13,10/7/2022,3.4,Cash
3972,Cardigan,109,4/16/2023,1.4,Credit Card
4090,Jeans,195,5/3/2023,1.6,Credit Card
4008,Blazer,72,4/23/2023,1.1,Credit Card
4050,Coat,53,11/8/2022,2.2,Cash
4075,Hat,53,5/22/2023,3.2,Cash
3994,Vest,,7/20/2023,2.9,Cash
4018,Umbrella,136,7/27/2023,2.7,Credit Card
3995,Loafers,,4/28/2023,1.6,Cash
4033,Socks,,12/31/2022,1.2,Cash
4068,Jacket,86,1/6/2023,1.3,Cash
4062,Pants,29,3/27/2023,2.9,Cash
4038,Jacket,73,4/13/2023,1.9,Credit Card
3973,Belt,136,8/10/2023,4.2,Credit Card
4119,Boots,60,7/31/2023,1.1,Credit Card
4009,Overalls,44,8/5/2023,1.6,Credit Card
4062,Backpack,111,9/3/2023,3.7,Cash
4025,Vest,168,12/20/2022,1.5,Credit Card
4030,Skirt,94,7/30/2023,2.1,Credit Card
4122,Camisole,120,8/6/2023,4.2,Cash
3998,Flannel Shirt,176,7/9/2023,2.5,Credit Card
4022,Blouse,44,2/5/2023,1.3,Credit Card
4110,Camisole,164,1/20/2023,2.7,Cash
4017,Tunic,61,3/15/2023,2.3,Credit Card
4060,T-shirt,55,7/12/2023,4.5,Credit Card
4018,Loafers,91,6/3/2023,4.7,Credit Card
3986,Skirt,187,4/24/2023,4.1,Credit Card
3995,Pajamas,157,7/13/2023,3.3,Credit Card
4006,Pajamas,93,6/22/2023,1.8,Cash
3964,Jeans,110,5/27/2023,2.3,Cash
4019,Shorts,154,9/30/2023,4.9,Cash
4036,T-shirt,,6/12/2023,3.4,Credit Card
4075,Tunic,56,5/20/2023,4.3,Cash
4081,Backpack,150,8/10/2023,2.9,Cash
4100,Dress,,1/5/2023,,Credit Card
4068,Blouse,191,4/10/2023,1.4,Credit Card
4065,Boots,84,5/12/2023,3.5,Credit Card
4122,Jumpsuit,27,10/8/2022,,Cash
3966,Hoodie,114,3/5/2023,3.4,Credit Card
4008,Sneakers,45,12/3/2022,4.8,Cash
3997,Pants,71,2/5/2023,2.8,Cash
4026,Handbag,49,2/9/2023,4.2,Cash
3991,Loafers,106,6/27/2023,1.6,Credit Card
3964,T-shirt,,12/29/2022,1.2,Credit Card
4023,T-shirt,132,10/27/2022,3.5,Cash
4028,Skirt,146,6/26/2023,4.3,Credit Card
4097,Polo Shirt,187,2/7/2023,1.6,Cash
4002,Poncho,19,8/9/2023,2.3,Cash
4121,Trousers,102,2/5/2023,3.4,Credit Card
3967,Romper,147,11/19/2022,4.3,Credit Card
4081,Hoodie,31,3/18/2023,4.8,Credit Card
3962,Socks,,1/12/2023,1.5,Cash
3971,Blouse,180,8/6/2023,3.9,Cash
3978,Onesie,175,6/29/2023,4.2,Cash
4037,Tunic,154,1/7/2023,4.2,Credit Card
4111,Sunglasses,183,8/4/2023,4.3,Cash
4033,Bowtie,94,11/14/2022,,Cash
3973,Coat,120,12/20/2022,1.6,Credit Card
4061,Blazer,,12/5/2022,,Credit Card
4050,Trousers,,4/26/2023,4,Cash
3980,Onesie,142,10/7/2022,,Credit Card
4058,Pants,186,10/17/2022,4.6,Cash
3992,Boots,124,10/4/2022,3.5,Credit Card
4017,Sweater,128,11/5/2022,3.4,Credit Card
3985,Polo Shirt,160,2/27/2023,1.4,Credit Card
4103,Tank Top,48,3/3/2023,2.1,Cash
4085,Sneakers,16,10/27/2022,2.8,Credit Card
3987,Handbag,85,9/1/2023,1.5,Credit Card
4090,Polo Shirt,31,9/4/2023,1.5,Credit Card
4105,Shorts,,9/24/2023,3.2,Cash
4091,Jeans,46,5/28/2023,2.3,Cash
4021,Dress,97,4/24/2023,3.2,Cash
4084,Skirt,62,12/16/2022,3.6,Cash
3980,Polo Shirt,99,8/13/2023,2.3,Credit Card
4017,Cardigan,122,11/5/2022,1.1,Cash
4110,Skirt,125,3/7/2023,3.3,Cash
3988,Trench Coat,86,8/31/2023,4.5,Credit Card
4037,Tie,,9/5/2023,,Credit Card
4041,Pants,15,1/26/2023,1.5,Credit Card
4106,T-shirt,175,10/19/2022,,Credit Card
4056,Gloves,,2/24/2023,,Credit Card
4017,Jeans,199,7/17/2023,3.1,Credit Card
4065,Gloves,54,11/7/2022,1.9,Credit Card
4012,Belt,94,1/21/2023,4.9,Credit Card
3993,Pajamas,128,3/4/2023,2.7,Credit Card
3984,Pants,113,12/1/2022,3,Credit Card
4001,Raincoat,57,10/10/2022,3.1,Cash
4011,Backpack,120,1/14/2023,2.6,Cash
4027,Cardigan,198,6/23/2023,4.3,Credit Card
4069,Gloves,60,7/23/2023,2.8,Credit Card
4061,Umbrella,119,6/12/2023,4.6,Credit Card
4022,Pajamas,190,3/15/2023,2,Credit Card
4107,Umbrella,81,12/18/2022,3.2,Credit Card
3971,Romper,26,8/23/2023,,Credit Card
4082,Shorts,147,7/7/2023,1.9,Credit Card
4093,Kimono,,5/30/2023,,Credit Card
4052,Coat,127,12/8/2022,1.9,Cash
3985,Shorts,,10/18/2022,4.5,Cash
4038,Gloves,135,7/31/2023,2.3,Cash
4096,Skirt,173,8/11/2023,3.7,Cash
4065,Cardigan,109,7/5/2023,,Credit Card
4078,Raincoat,160,5/12/2023,3,Credit Card
4020,Jacket,,8/27/2023,3.8,Cash
4028,Flip-Flops,127,3/18/2023,1.2,Cash
3994,Trousers,182,9/10/2023,1.8,Cash
4049,Shorts,86,4/16/2023,1,Credit Card
4078,Swimsuit,161,3/3/2023,3.3,Cash
4051,Hoodie,,12/22/2022,4.6,Cash
4035,Dress,,9/8/2023,1.9,Credit Card
3962,Loafers,,9/24/2023,4.7,Cash
4122,Pants,56,12/10/2022,2.1,Cash
4112,Hat,46,3/2/2023,3,Cash
3965,Belt,117,10/7/2022,1.8,Credit Card
3970,Flannel Shirt,157,3/19/2023,2.3,Credit Card
4018,Trousers,57,8/15/2023,2,Credit Card
4021,Loafers,147,9/30/2023,2.1,Cash
4098,Hat,175,8/30/2023,,Cash
4055,Umbrella,54,12/18/2022,3.6,Credit Card
4036,Belt,135,10/30/2022,2.6,Credit Card
4120,Pants,57,6/24/2023,1.2,Credit Card
4049,Wallet,125,1/3/2023,4,Credit Card
3988,Umbrella,101,1/29/2023,1.8,Credit Card
4093,Blazer,134,3/23/2023,4,Cash
4017,Flip-Flops,,1/28/2023,3.7,Cash
4070,Cardigan,153,10/17/2022,4.3,Credit Card
4056,Raincoat,136,7/20/2023,1.2,Credit Card
3959,Skirt,135,6/7/2023,3.3,Credit Card
4057,Sneakers,123,5/8/2023,2,Credit Card
4022,Kimono,31,5/9/2023,2.2,Cash
4034,Wallet,66,8/9/2023,1.7,Credit Card
3980,Swimsuit,80,11/23/2022,3,Credit Card
4017,Sandals,83,8/16/2023,3.9,Credit Card
4033,Romper,,2/12/2023,2.6,Cash
4010,Jacket,200,7/15/2023,4.7,Cash
3998,T-shirt,136,8/15/2023,3.4,Credit Card
4069,Pants,38,4/25/2023,3.7,Credit Card
4118,Jumpsuit,78,12/5/2022,1.3,Credit Card
4038,Backpack,103,7/20/2023,1,Cash
4121,Pants,20,7/8/2023,,Credit Card
4061,Leggings,122,10/19/2022,,Credit Card
3965,Pants,118,8/30/2023,,Credit Card
4027,Pajamas,,4/9/2023,1,Cash
3977,Bowtie,73,4/25/2023,3.9,Credit Card
4082,Camisole,18,7/2/2023,1.4,Cash
4077,Onesie,99,12/8/2022,3.6,Credit Card
4062,Jacket,32,10/4/2022,4,Cash
4042,Shorts,40,11/14/2022,2.1,Cash
4065,Sunglasses,70,6/1/2023,2.2,Cash
3982,Belt,198,9/4/2023,,Cash
3998,Camisole,99,4/6/2023,1.6,Credit Card
4023,Sneakers,166,2/4/2023,4.7,Cash
4086,Pants,52,8/19/2023,4.7,Cash
